time,total_bandwidth_usage,cpu,bw,n_users,qos
2024-05-18 07:14:05.874000128,16.85,2000.0,30.0,2.0,8.425
2024-05-18 07:14:06.874000128,16.87,2000.0,30.0,2.0,8.435
2024-05-18 07:14:07.874000128,16.87,2000.0,30.0,2.0,8.435
2024-05-18 07:14:08.874000128,15.32,2000.0,30.0,2.0,7.66
2024-05-18 07:14:09.874000128,15.32,2000.0,30.0,2.0,7.66
2024-05-18 07:14:10.874000128,15.32,2000.0,30.0,2.0,7.66
2024-05-18 07:14:11.874000128,16.46,2000.0,30.0,2.0,8.23
2024-05-18 07:14:12.874000128,16.8,2000.0,30.0,2.0,8.4
2024-05-18 07:14:13.874000128,16.80098,2000.0,30.0,2.0,8.40049
2024-05-18 07:14:14.874000128,13.46098,2000.0,30.0,2.0,6.73049
2024-05-18 07:14:15.874000128,13.46,2000.0,30.0,2.0,6.73
2024-05-18 07:14:16.874000128,16.87,2000.0,30.0,2.0,8.435
2024-05-18 07:14:17.874000128,16.87,2000.0,30.0,2.0,8.435
2024-05-18 07:14:18.874000128,16.6,2000.0,30.0,2.0,8.3
2024-05-18 07:14:19.874000128,16.6,2000.0,30.0,2.0,8.3
2024-05-18 07:14:20.874000128,20.22,2000.0,30.0,2.0,10.11
2024-05-18 07:14:21.874000128,20.22,2000.0,30.0,2.0,10.11
2024-05-18 07:14:22.874000128,16.85,2000.0,30.0,2.0,8.425
2024-05-18 07:14:23.874000128,16.85098,2000.0,30.0,2.0,8.42549
2024-05-18 07:14:24.874000128,16.88098,2000.0,30.0,2.0,8.44049
2024-05-18 07:14:25.874000128,16.88,2000.0,30.0,2.0,8.44
2024-05-18 07:14:26.874000128,16.84,2000.0,30.0,2.0,8.42
2024-05-18 07:14:27.874000128,16.84,2000.0,30.0,2.0,8.42
2024-05-18 07:14:28.874000128,16.88,2000.0,30.0,2.0,8.44
2024-05-18 07:14:29.874000128,16.88,2000.0,30.0,2.0,8.44
2024-05-18 07:14:30.874000128,16.08,2000.0,30.0,2.0,8.04
2024-05-18 07:14:31.874000128,16.08,2000.0,30.0,2.0,8.04
2024-05-18 07:14:32.874000128,16.77,2000.0,30.0,2.0,8.385
2024-05-18 07:14:33.874000128,16.77,2000.0,30.0,2.0,8.385
2024-05-18 07:14:34.874000128,20.3,2000.0,30.0,2.0,10.15
2024-05-18 07:14:35.874000128,20.20098,2000.0,30.0,2.0,10.10049
2024-05-18 07:14:36.874000128,13.45098,2000.0,30.0,2.0,6.72549
2024-05-18 07:14:37.874000128,13.45,2000.0,30.0,2.0,6.725
2024-05-18 07:14:38.874000128,16.82,2000.0,30.0,2.0,8.41
2024-05-18 07:14:39.874000128,16.82,2000.0,30.0,2.0,8.41
2024-05-18 07:14:40.874000128,16.82,2000.0,30.0,2.0,8.41
2024-05-18 07:14:41.874000128,16.82,2000.0,30.0,2.0,8.41
2024-05-18 07:14:42.874000128,16.4,2000.0,30.0,2.0,8.2
2024-05-18 07:14:43.874000128,16.4,2000.0,30.0,2.0,8.2
2024-05-18 07:14:44.874000128,16.48,2000.0,30.0,2.0,8.24
2024-05-18 07:14:45.874000128,16.48,2000.0,30.0,2.0,8.24
2024-05-18 07:14:46.874000128,16.82,2000.0,30.0,2.0,8.41
2024-05-18 07:14:47.874000128,16.82,2000.0,35.0,2.0,8.41
2024-05-18 07:14:48.874000128,16.88,2000.0,35.0,2.0,8.44
2024-05-18 07:14:49.874000128,16.88,2000.0,35.0,2.0,8.44
2024-05-18 07:14:50.874000128,13.45,2000.0,35.0,2.0,6.725
2024-05-18 07:14:51.874000128,13.45,2000.0,35.0,2.0,6.725
2024-05-18 07:14:52.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:14:53.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:14:54.874000128,16.83,2000.0,35.0,2.0,8.415
2024-05-18 07:14:55.874000128,16.83,2000.0,35.0,2.0,8.415
2024-05-18 07:14:56.874000128,16.88098,2000.0,35.0,2.0,8.44049
2024-05-18 07:14:57.874000128,16.88098,2000.0,35.0,2.0,8.44049
2024-05-18 07:14:58.874000128,16.87,2000.0,35.0,2.0,8.435
2024-05-18 07:14:59.874000128,16.87,2000.0,35.0,2.0,8.435
2024-05-18 07:15:00.874000128,16.85,2000.0,35.0,2.0,8.425
2024-05-18 07:15:01.874000128,16.85,2000.0,35.0,2.0,8.425
2024-05-18 07:15:02.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:03.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:04.874000128,20.3,2000.0,35.0,2.0,10.15
2024-05-18 07:15:05.874000128,20.3,2000.0,35.0,2.0,10.15
2024-05-18 07:15:06.874000128,13.48,2000.0,35.0,2.0,6.74
2024-05-18 07:15:07.874000128,13.48,2000.0,35.0,2.0,6.74
2024-05-18 07:15:08.874000128,20.30098,2000.0,35.0,2.0,10.15049
2024-05-18 07:15:09.874000128,20.30098,2000.0,35.0,2.0,10.15049
2024-05-18 07:15:10.874000128,20.3,2000.0,35.0,2.0,10.15
2024-05-18 07:15:11.874000128,20.3,2000.0,35.0,2.0,10.15
2024-05-18 07:15:12.874000128,13.66,2000.0,35.0,2.0,6.83
2024-05-18 07:15:13.874000128,13.66,2000.0,35.0,2.0,6.83
2024-05-18 07:15:14.874000128,20.3,2000.0,35.0,2.0,10.15
2024-05-18 07:15:15.874000128,20.3,2000.0,35.0,2.0,10.15
2024-05-18 07:15:16.874000128,20.4,2000.0,35.0,2.0,10.2
2024-05-18 07:15:17.874000128,20.4,2000.0,35.0,2.0,10.2
2024-05-18 07:15:18.874000128,16.87,2000.0,35.0,2.0,8.435
2024-05-18 07:15:19.874000128,16.87098,2000.0,35.0,2.0,8.43549
2024-05-18 07:15:20.874000128,20.20098,2000.0,35.0,2.0,10.10049
2024-05-18 07:15:21.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:22.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:23.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:24.874000128,16.84,2000.0,35.0,2.0,8.42
2024-05-18 07:15:25.874000128,16.84,2000.0,35.0,2.0,8.42
2024-05-18 07:15:26.874000128,16.95,2000.0,35.0,2.0,8.475
2024-05-18 07:15:27.874000128,16.95,2000.0,35.0,2.0,8.475
2024-05-18 07:15:28.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:29.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:30.874000128,17.19,2000.0,35.0,2.0,8.595
2024-05-18 07:15:31.874000128,17.19,2000.0,35.0,2.0,8.595
2024-05-18 07:15:32.874000128,16.87,2000.0,35.0,2.0,8.435
2024-05-18 07:15:33.874000128,16.87,2000.0,35.0,2.0,8.435
2024-05-18 07:15:34.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:35.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:36.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:37.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:38.874000128,16.94,2000.0,35.0,2.0,8.47
2024-05-18 07:15:39.874000128,16.94,2000.0,35.0,2.0,8.47
2024-05-18 07:15:40.874000128,20.7,2000.0,35.0,2.0,10.35
2024-05-18 07:15:41.874000128,20.7,2000.0,35.0,2.0,10.35
2024-05-18 07:15:42.874000128,13.51,2000.0,35.0,2.0,6.755
2024-05-18 07:15:43.874000128,13.51,2000.0,35.0,2.0,6.755
2024-05-18 07:15:44.874000128,20.10098,2000.0,35.0,2.0,10.05049
2024-05-18 07:15:45.874000128,20.10098,2000.0,35.0,2.0,10.05049
2024-05-18 07:15:46.874000128,16.92,2000.0,35.0,2.0,8.46
2024-05-18 07:15:47.874000128,16.92,2000.0,35.0,2.0,8.46
2024-05-18 07:15:48.874000128,17.31,2000.0,35.0,2.0,8.655
2024-05-18 07:15:49.874000128,17.31,2000.0,35.0,2.0,8.655
2024-05-18 07:15:50.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:51.874000128,20.20098,2000.0,35.0,2.0,10.10049
2024-05-18 07:15:52.874000128,20.20098,2000.0,35.0,2.0,10.10049
2024-05-18 07:15:53.874000128,20.2,2000.0,35.0,2.0,10.1
2024-05-18 07:15:54.874000128,13.51,2000.0,40.0,2.0,6.755
2024-05-18 07:15:55.874000128,13.51,2000.0,40.0,2.0,6.755
2024-05-18 07:15:56.874000128,20.5,2000.0,40.0,2.0,10.25
2024-05-18 07:15:57.874000128,20.5,2000.0,40.0,2.0,10.25
2024-05-18 07:15:58.874000128,20.5,2000.0,40.0,2.0,10.25
2024-05-18 07:15:59.874000128,20.5,2000.0,40.0,2.0,10.25
2024-05-18 07:16:00.874000128,17.01,2000.0,40.0,2.0,8.505
2024-05-18 07:16:01.874000128,17.01,2000.0,40.0,2.0,8.505
2024-05-18 07:16:02.874000128,20.3,2000.0,40.0,2.0,10.15
2024-05-18 07:16:03.874000128,20.3,2000.0,40.0,2.0,10.15
2024-05-18 07:16:04.874000128,16.85098,2000.0,40.0,2.0,8.42549
2024-05-18 07:16:05.874000128,16.85098,2000.0,40.0,2.0,8.42549
2024-05-18 07:16:06.874000128,16.82,2000.0,40.0,2.0,8.41
2024-05-18 07:16:07.874000128,16.82,2000.0,40.0,2.0,8.41
2024-05-18 07:16:08.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:09.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:10.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:11.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:12.874000128,16.85,2000.0,40.0,2.0,8.425
2024-05-18 07:16:13.874000128,16.85,2000.0,40.0,2.0,8.425
2024-05-18 07:16:14.874000128,16.95,2000.0,40.0,2.0,8.475
2024-05-18 07:16:15.874000128,16.95,2000.0,40.0,2.0,8.475
2024-05-18 07:16:16.874000128,16.86,2000.0,40.0,2.0,8.43
2024-05-18 07:16:17.874000128,16.86,2000.0,40.0,2.0,8.43
2024-05-18 07:16:18.874000128,17.5,2000.0,40.0,2.0,8.75
2024-05-18 07:16:19.874000128,17.5,2000.0,40.0,2.0,8.75
2024-05-18 07:16:20.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:21.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:22.874000128,17.1,2000.0,40.0,2.0,8.55
2024-05-18 07:16:23.874000128,17.1,2000.0,40.0,2.0,8.55
2024-05-18 07:16:24.874000128,17.31,2000.0,40.0,2.0,8.655
2024-05-18 07:16:25.874000128,17.31,2000.0,40.0,2.0,8.655
2024-05-18 07:16:26.874000128,16.83,2000.0,40.0,2.0,8.415
2024-05-18 07:16:27.874000128,16.83098,2000.0,40.0,2.0,8.41549
2024-05-18 07:16:28.874000128,20.80098,2000.0,40.0,2.0,10.40049
2024-05-18 07:16:29.874000128,20.8,2000.0,40.0,2.0,10.4
2024-05-18 07:16:30.874000128,16.85,2000.0,40.0,2.0,8.425
2024-05-18 07:16:31.874000128,16.85,2000.0,40.0,2.0,8.425
2024-05-18 07:16:32.874000128,16.84,2000.0,40.0,2.0,8.42
2024-05-18 07:16:33.874000128,16.84,2000.0,40.0,2.0,8.42
2024-05-18 07:16:34.874000128,16.83,2000.0,40.0,2.0,8.415
2024-05-18 07:16:35.874000128,16.83,2000.0,40.0,2.0,8.415
2024-05-18 07:16:36.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:37.874000128,20.20098,2000.0,40.0,2.0,10.10049
2024-05-18 07:16:38.874000128,13.51098,2000.0,40.0,2.0,6.75549
2024-05-18 07:16:39.874000128,13.51,2000.0,40.0,2.0,6.755
2024-05-18 07:16:40.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:41.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:42.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:43.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:44.874000128,14.15,2000.0,40.0,2.0,7.075
2024-05-18 07:16:45.874000128,14.15,2000.0,40.0,2.0,7.075
2024-05-18 07:16:46.874000128,20.4,2000.0,40.0,2.0,10.2
2024-05-18 07:16:47.874000128,20.4,2000.0,40.0,2.0,10.2
2024-05-18 07:16:48.874000128,13.5,2000.0,40.0,2.0,6.75
2024-05-18 07:16:49.874000128,13.5,2000.0,40.0,2.0,6.75
2024-05-18 07:16:50.874000128,20.6,2000.0,40.0,2.0,10.3
2024-05-18 07:16:51.874000128,20.6,2000.0,40.0,2.0,10.3
2024-05-18 07:16:52.874000128,20.20098,2000.0,40.0,2.0,10.10049
2024-05-18 07:16:53.874000128,20.20098,2000.0,40.0,2.0,10.10049
2024-05-18 07:16:54.874000128,16.85,2000.0,40.0,2.0,8.425
2024-05-18 07:16:55.874000128,16.85,2000.0,40.0,2.0,8.425
2024-05-18 07:16:56.874000128,16.85,2000.0,40.0,2.0,8.425
2024-05-18 07:16:57.874000128,16.85,2000.0,40.0,2.0,8.425
2024-05-18 07:16:58.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:16:59.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:17:00.874000128,16.82,2000.0,40.0,2.0,8.41
2024-05-18 07:17:01.874000128,16.82,2000.0,40.0,2.0,8.41
2024-05-18 07:17:02.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:17:03.874000128,20.2,2000.0,40.0,2.0,10.1
2024-05-18 07:17:04.874000128,20.2,2500.0,5.0,2.0,10.1
2024-05-18 07:17:05.874000128,20.2,2500.0,5.0,2.0,10.1
2024-05-18 07:17:06.874000128,20.2,2500.0,5.0,2.0,10.1
2024-05-18 07:17:07.874000128,20.2,2500.0,5.0,2.0,10.1
2024-05-18 07:17:08.874000128,24.9,2500.0,5.0,2.0,12.45
2024-05-18 07:17:09.874000128,24.9,2500.0,5.0,2.0,12.45
2024-05-18 07:17:10.874000128,24.3,2500.0,5.0,2.0,12.15
2024-05-18 07:17:11.874000128,24.3,2500.0,5.0,2.0,12.15
2024-05-18 07:17:12.874000128,17.04,2500.0,5.0,2.0,8.52
2024-05-18 07:17:13.874000128,17.04,2500.0,5.0,2.0,8.52
2024-05-18 07:17:14.874000128,7.4,2500.0,5.0,2.0,3.7
2024-05-18 07:17:15.874000128,7.4,2500.0,5.0,2.0,3.7
2024-05-18 07:17:16.874000128,3.37196,2500.0,5.0,2.0,1.68598
2024-05-18 07:17:17.874000128,3.37196,2500.0,5.0,2.0,1.68598
2024-05-18 07:17:18.874000128,3.87196,2500.0,5.0,2.0,1.93598
2024-05-18 07:17:19.874000128,3.87196,2500.0,5.0,2.0,1.93598
2024-05-18 07:17:20.874000128,3.79196,2500.0,5.0,2.0,1.89598
2024-05-18 07:17:21.874000128,3.7909800000000002,2500.0,5.0,2.0,1.8954900000000001
2024-05-18 07:17:22.874000128,4.1609799999999995,2500.0,5.0,2.0,2.0804899999999997
2024-05-18 07:17:23.874000128,4.1609799999999995,2500.0,5.0,2.0,2.0804899999999997
2024-05-18 07:17:24.874000128,3.81196,2500.0,5.0,2.0,1.90598
2024-05-18 07:17:25.874000128,3.81196,2500.0,5.0,2.0,1.90598
2024-05-18 07:17:26.874000128,4.261959999999999,2500.0,5.0,2.0,2.1309799999999997
2024-05-18 07:17:27.874000128,4.261959999999999,2500.0,5.0,2.0,2.1309799999999997
2024-05-18 07:17:28.874000128,3.83196,2500.0,5.0,2.0,1.91598
2024-05-18 07:17:29.874000128,3.83,2500.0,5.0,2.0,1.915
2024-05-18 07:17:30.874000128,4.17,2500.0,5.0,2.0,2.085
2024-05-18 07:17:31.874000128,4.17,2500.0,5.0,2.0,2.085
2024-05-18 07:17:32.874000128,3.91098,2500.0,5.0,2.0,1.95549
2024-05-18 07:17:33.874000128,3.91098,2500.0,5.0,2.0,1.95549
2024-05-18 07:17:34.874000128,4.07098,2500.0,5.0,2.0,2.03549
2024-05-18 07:17:35.874000128,4.04098,2500.0,5.0,2.0,2.02049
2024-05-18 07:17:36.874000128,3.66098,2500.0,5.0,2.0,1.83049
2024-05-18 07:17:37.874000128,3.97098,2500.0,5.0,2.0,1.98549
2024-05-18 07:17:38.874000128,3.87098,2500.0,5.0,2.0,1.93549
2024-05-18 07:17:39.874000128,3.88098,2500.0,5.0,2.0,1.94049
2024-05-18 07:17:40.874000128,4.46,2500.0,5.0,2.0,2.23
2024-05-18 07:17:41.874000128,4.42,2500.0,5.0,2.0,2.21
2024-05-18 07:17:42.874000128,3.84,2500.0,5.0,2.0,1.92
2024-05-18 07:17:43.874000128,4.0309800000000005,2500.0,5.0,2.0,2.0154900000000002
2024-05-18 07:17:44.874000128,4.10098,2500.0,5.0,2.0,2.05049
2024-05-18 07:17:45.874000128,4.22098,2500.0,5.0,2.0,2.11049
2024-05-18 07:17:46.874000128,4.22098,2500.0,5.0,2.0,2.11049
2024-05-18 07:17:47.874000128,3.82098,2500.0,5.0,2.0,1.91049
2024-05-18 07:17:48.874000128,3.82,2500.0,5.0,2.0,1.91
2024-05-18 07:17:49.874000128,3.97,2500.0,5.0,2.0,1.985
2024-05-18 07:17:50.874000128,3.97,2500.0,5.0,2.0,1.985
2024-05-18 07:17:51.874000128,4.15098,2500.0,5.0,2.0,2.07549
2024-05-18 07:17:52.874000128,4.151959999999999,2500.0,5.0,2.0,2.0759799999999995
2024-05-18 07:17:53.874000128,3.92196,2500.0,5.0,2.0,1.96098
2024-05-18 07:17:54.874000128,3.92098,2500.0,5.0,2.0,1.96049
2024-05-18 07:17:55.874000128,4.06,2500.0,5.0,2.0,2.03
2024-05-18 07:17:56.874000128,4.06,2500.0,5.0,2.0,2.03
2024-05-18 07:17:57.874000128,4.380979999999999,2500.0,5.0,2.0,2.1904899999999996
2024-05-18 07:17:58.874000128,4.380979999999999,2500.0,5.0,2.0,2.1904899999999996
2024-05-18 07:17:59.874000128,3.91098,2500.0,5.0,2.0,1.95549
2024-05-18 07:18:00.874000128,3.91098,2500.0,5.0,2.0,1.95549
2024-05-18 07:18:01.874000128,3.72196,2500.0,5.0,2.0,1.86098
2024-05-18 07:18:02.874000128,3.72098,2500.0,5.0,2.0,1.86049
2024-05-18 07:18:03.874000128,4.22,2500.0,5.0,2.0,2.11
2024-05-18 07:18:04.874000128,4.22,2500.0,5.0,2.0,2.11
2024-05-18 07:18:05.874000128,4.1,2500.0,5.0,2.0,2.05
2024-05-18 07:18:06.874000128,4.1,2500.0,5.0,2.0,2.05
2024-05-18 07:18:07.874000128,3.91,2500.0,5.0,2.0,1.955
2024-05-18 07:18:08.874000128,3.91,2500.0,5.0,2.0,1.955
2024-05-18 07:18:09.874000128,4.380979999999999,2500.0,5.0,2.0,2.1904899999999996
2024-05-18 07:18:10.874000128,4.380979999999999,2500.0,5.0,2.0,2.1904899999999996
2024-05-18 07:18:11.874000128,4.11,2500.0,5.0,2.0,2.055
2024-05-18 07:18:12.874000128,4.11,2500.0,5.0,2.0,2.055
2024-05-18 07:18:13.874000128,4.04,2500.0,10.0,2.0,2.02
2024-05-18 07:18:14.874000128,4.04098,2500.0,10.0,2.0,2.02049
2024-05-18 07:18:15.874000128,3.94098,2500.0,10.0,2.0,1.97049
2024-05-18 07:18:16.874000128,3.94,2500.0,10.0,2.0,1.97
2024-05-18 07:18:17.874000128,3.8,2500.0,10.0,2.0,1.9
2024-05-18 07:18:18.874000128,3.8009799999999996,2500.0,10.0,2.0,1.9004899999999998
2024-05-18 07:18:19.874000128,3.9709799999999995,2500.0,10.0,2.0,1.9854899999999998
2024-05-18 07:18:20.874000128,3.77,2500.0,10.0,2.0,1.885
2024-05-18 07:18:21.874000128,4.33,2500.0,10.0,2.0,2.165
2024-05-18 07:18:22.874000128,4.32,2500.0,10.0,2.0,2.16
2024-05-18 07:18:23.874000128,6.381959999999999,2500.0,10.0,2.0,3.1909799999999997
2024-05-18 07:18:24.874000128,8.001959999999999,2500.0,10.0,2.0,4.000979999999999
2024-05-18 07:18:25.874000128,8.0,2500.0,10.0,2.0,4.0
2024-05-18 07:18:26.874000128,7.9,2500.0,10.0,2.0,3.95
2024-05-18 07:18:27.874000128,7.90098,2500.0,10.0,2.0,3.95049
2024-05-18 07:18:28.874000128,8.46098,2500.0,10.0,2.0,4.23049
2024-05-18 07:18:29.874000128,8.46,2500.0,10.0,2.0,4.23
2024-05-18 07:18:30.874000128,7.82,2500.0,10.0,2.0,3.91
2024-05-18 07:18:31.874000128,7.82,2500.0,10.0,2.0,3.91
2024-05-18 07:18:32.874000128,8.53,2500.0,10.0,2.0,4.265
2024-05-18 07:18:33.874000128,8.53,2500.0,10.0,2.0,4.265
2024-05-18 07:18:34.874000128,7.86,2500.0,10.0,2.0,3.93
2024-05-18 07:18:35.874000128,7.86098,2500.0,10.0,2.0,3.93049
2024-05-18 07:18:36.874000128,8.730979999999999,2500.0,10.0,2.0,4.365489999999999
2024-05-18 07:18:37.874000128,8.73,2500.0,10.0,2.0,4.365
2024-05-18 07:18:38.874000128,7.86,2500.0,10.0,2.0,3.93
2024-05-18 07:18:39.874000128,7.86098,2500.0,10.0,2.0,3.93049
2024-05-18 07:18:40.874000128,8.390979999999999,2500.0,10.0,2.0,4.1954899999999995
2024-05-18 07:18:41.874000128,8.39,2500.0,10.0,2.0,4.195
2024-05-18 07:18:42.874000128,8.05,2500.0,10.0,2.0,4.025
2024-05-18 07:18:43.874000128,8.05,2500.0,10.0,2.0,4.025
2024-05-18 07:18:44.874000128,8.05,2500.0,10.0,2.0,4.025
2024-05-18 07:18:45.874000128,8.05,2500.0,10.0,2.0,4.025
2024-05-18 07:18:46.874000128,8.58,2500.0,10.0,2.0,4.29
2024-05-18 07:18:47.874000128,8.58,2500.0,10.0,2.0,4.29
2024-05-18 07:18:48.874000128,8.13,2500.0,10.0,2.0,4.065
2024-05-18 07:18:49.874000128,8.13,2500.0,10.0,2.0,4.065
2024-05-18 07:18:50.874000128,7.96,2500.0,10.0,2.0,3.98
2024-05-18 07:18:51.874000128,7.96,2500.0,10.0,2.0,3.98
2024-05-18 07:18:52.874000128,8.32,2500.0,10.0,2.0,4.16
2024-05-18 07:18:53.874000128,8.32,2500.0,10.0,2.0,4.16
2024-05-18 07:18:54.874000128,8.32,2500.0,10.0,2.0,4.16
2024-05-18 07:18:55.874000128,8.32,2500.0,10.0,2.0,4.16
2024-05-18 07:18:56.874000128,7.81,2500.0,10.0,2.0,3.905
2024-05-18 07:18:57.874000128,7.81,2500.0,10.0,2.0,3.905
2024-05-18 07:18:58.874000128,8.21,2500.0,10.0,2.0,4.105
2024-05-18 07:18:59.874000128,8.21,2500.0,10.0,2.0,4.105
2024-05-18 07:19:00.874000128,8.24,2500.0,10.0,2.0,4.12
2024-05-18 07:19:01.874000128,8.24,2500.0,10.0,2.0,4.12
2024-05-18 07:19:02.874000128,8.45098,2500.0,10.0,2.0,4.22549
2024-05-18 07:19:03.874000128,8.29098,2500.0,10.0,2.0,4.14549
2024-05-18 07:19:04.874000128,8.28,2500.0,10.0,2.0,4.14
2024-05-18 07:19:05.874000128,8.17,2500.0,10.0,2.0,4.085
2024-05-18 07:19:06.874000128,7.94,2500.0,10.0,2.0,3.97
2024-05-18 07:19:07.874000128,8.06,2500.0,10.0,2.0,4.03
2024-05-18 07:19:08.874000128,8.060979999999999,2500.0,10.0,2.0,4.0304899999999995
2024-05-18 07:19:09.874000128,8.070979999999999,2500.0,10.0,2.0,4.035489999999999
2024-05-18 07:19:10.874000128,8.07,2500.0,10.0,2.0,4.035
2024-05-18 07:19:11.874000128,8.43,2500.0,10.0,2.0,4.215
2024-05-18 07:19:12.874000128,8.43098,2500.0,10.0,2.0,4.21549
2024-05-18 07:19:13.874000128,8.36098,2500.0,10.0,2.0,4.18049
2024-05-18 07:19:14.874000128,8.36,2500.0,10.0,2.0,4.18
2024-05-18 07:19:15.874000128,7.66,2500.0,10.0,2.0,3.83
2024-05-18 07:19:16.874000128,7.66,2500.0,10.0,2.0,3.83
2024-05-18 07:19:17.874000128,8.63,2500.0,10.0,2.0,4.315
2024-05-18 07:19:18.874000128,8.63,2500.0,10.0,2.0,4.315
2024-05-18 07:19:19.874000128,7.86,2500.0,10.0,2.0,3.93
2024-05-18 07:19:20.874000128,6.38,2500.0,10.0,2.0,3.19
2024-05-18 07:19:21.874000128,6.92,2500.0,10.0,2.0,3.46
2024-05-18 07:19:22.874000128,8.29098,2500.0,10.0,2.0,4.14549
2024-05-18 07:19:23.874000128,7.65098,2500.0,15.0,2.0,3.82549
2024-05-18 07:19:24.874000128,8.3,2500.0,15.0,2.0,4.15
2024-05-18 07:19:25.874000128,9.03,2500.0,15.0,2.0,4.515
2024-05-18 07:19:26.874000128,8.15,2500.0,15.0,2.0,4.075
2024-05-18 07:19:27.874000128,7.51098,2500.0,15.0,2.0,3.75549
2024-05-18 07:19:28.874000128,8.140979999999999,2500.0,15.0,2.0,4.0704899999999995
2024-05-18 07:19:29.874000128,7.94,2500.0,15.0,2.0,3.97
2024-05-18 07:19:30.874000128,7.93,2500.0,15.0,2.0,3.965
2024-05-18 07:19:31.874000128,8.730979999999999,2500.0,15.0,2.0,4.365489999999999
2024-05-18 07:19:32.874000128,8.44098,2500.0,15.0,2.0,4.22049
2024-05-18 07:19:33.874000128,8.91,2500.0,15.0,2.0,4.455
2024-05-18 07:19:34.874000128,11.2,2500.0,15.0,2.0,5.6
2024-05-18 07:19:35.874000128,11.77,2500.0,15.0,2.0,5.885
2024-05-18 07:19:36.874000128,12.5,2500.0,15.0,2.0,6.25
2024-05-18 07:19:37.874000128,11.64,2500.0,15.0,2.0,5.82
2024-05-18 07:19:38.874000128,11.57,2500.0,15.0,2.0,5.785
2024-05-18 07:19:39.874000128,12.21,2500.0,15.0,2.0,6.105
2024-05-18 07:19:40.874000128,12.16,2500.0,15.0,2.0,6.08
2024-05-18 07:19:41.874000128,11.92098,2500.0,15.0,2.0,5.96049
2024-05-18 07:19:42.874000128,12.25098,2500.0,15.0,2.0,6.12549
2024-05-18 07:19:43.874000128,12.470979999999999,2500.0,15.0,2.0,6.2354899999999995
2024-05-18 07:19:44.874000128,12.38098,2500.0,15.0,2.0,6.19049
2024-05-18 07:19:45.874000128,11.49,2500.0,15.0,2.0,5.745
2024-05-18 07:19:46.874000128,11.56,2500.0,15.0,2.0,5.78
2024-05-18 07:19:47.874000128,11.560979999999999,2500.0,15.0,2.0,5.7804899999999995
2024-05-18 07:19:48.874000128,12.45098,2500.0,15.0,2.0,6.22549
2024-05-18 07:19:49.874000128,12.13,2500.0,15.0,2.0,6.065
2024-05-18 07:19:50.874000128,11.5,2500.0,15.0,2.0,5.75
2024-05-18 07:19:51.874000128,12.71098,2500.0,15.0,2.0,6.35549
2024-05-18 07:19:52.874000128,11.88098,2500.0,15.0,2.0,5.94049
2024-05-18 07:19:53.874000128,11.85,2500.0,15.0,2.0,5.925
2024-05-18 07:19:54.874000128,11.55,2500.0,15.0,2.0,5.775
2024-05-18 07:19:55.874000128,11.53,2500.0,15.0,2.0,5.765
2024-05-18 07:19:56.874000128,11.62,2500.0,15.0,2.0,5.81
2024-05-18 07:19:57.874000128,11.69,2500.0,15.0,2.0,5.845
2024-05-18 07:19:58.874000128,11.9,2500.0,15.0,2.0,5.95
2024-05-18 07:19:59.874000128,11.78,2500.0,15.0,2.0,5.89
2024-05-18 07:20:00.874000128,11.86,2500.0,15.0,2.0,5.93
2024-05-18 07:20:01.874000128,11.82,2500.0,15.0,2.0,5.91
2024-05-18 07:20:02.874000128,12.17,2500.0,15.0,2.0,6.085
